songname,tempo,beats,chromagram_stft,chromagram_cqt,rmse,spectral_cent,spectral_bw,spectral_rolloff,zero_crossing,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20
80842,117.45383522727273,38246,0.28846019761413805,0.55612434527006416,0.160775,2932.5112159381465,2655.5811587167868,5966.6222539848586,0.15184639851006193,-106.80407756748941,65.171790269482713,16.717804255472139,22.05689711264483,-9.9352236783082937,10.674586952578025,-3.3589434278445323,0.18169956477905352,2.8271955166634259,4.1102857838948248,-0.41270570149919356,1.9489509275685593,-2.1277196096308102,6.6605169198807852,1.2120185637289169,8.0066353957777956,2.51478319119613,2.9196099562301923,-3.1619224725033552,-0.19238785839049788
80843,123.046875,36912,0.50398855437891632,0.45981957410564706,0.418136,3391.6414445301825,3383.7906176320034,7885.5189840121902,0.10048918827399381,-28.857657792641064,43.519796488155578,32.644128992199789,23.542194028788913,23.039058895886125,16.32115277151231,8.5159744252607119,13.967344592679298,9.8734531501175589,10.943693384323401,2.760487672378408,10.058047183240358,1.4785186032674906,7.6573564200803093,2.4319153918292082,9.9163971347747957,0.72182989344184267,4.3350386155066811,-0.65818642449493459,8.0518637019045389
80881,95.703125,27312,0.55775128203367408,0.53059625017399026,0.204981,1742.690382285776,1970.6121654266999,3800.6686845431018,0.067025671802438083,-94.144291483862446,116.49048197238295,-23.025352672682402,49.00384571185473,0.32816435113793596,30.245910826193779,-2.4293136260640713,7.3757907365759419,1.5979292052934284,1.2781379531842612,-0.28081891983775759,4.8092138254525434,2.5414877981191886,2.2616676217013953,-1.032109271376688,1.3490062905004108,3.8373891718805173,3.2151810943947785,-1.2803392132625901,3.7405193247224275
81016,129.19921875,35439,0.39653774336907804,0.52125756354729536,0.0337528,1141.2925363547033,1518.7770744128168,2226.2698713839977,0.04323670000483746,-315.49836112855655,153.43143733026156,-10.397347503313794,15.779736969453447,10.349547798169192,10.145360574757216,0.29179997941775421,10.643014855546316,12.664525619080365,10.981401904869006,4.678516838290081,-2.0121845288914266,-3.5094631622247734,6.9439513263038171,5.730231665307925,-1.0427020917573804,-1.3454945126407962,3.8950922254358833,1.4532262408203114,-4.6845392011113214
81019,151.99908088235293,21883,0.33766845604831663,0.59775448048517588,0.0766132,1890.5610661447988,1845.3920221840137,3670.9194691188563,0.11862702266350619,-150.62707048107774,118.92071265241356,-34.28355149582741,36.180333842681058,-17.222839471176137,15.364645951246471,-7.1211324640229838,5.187617144500023,2.2335380686896684,6.593945767223742,-1.4163645329820722,5.6781247612580623,0.11822137426299444,3.8149882136614446,-0.83326973220535006,-0.77347422522801612,-1.9154053560388598,-2.5506645288582748,-2.5535812970820131,1.0969254390645857
81033,112.34714673913044,35211,0.41399163189340693,0.44132351679660548,0.138092,1721.9867332030283,2163.411779829722,4015.7257174559791,0.05825626148897059,-122.20171279151826,111.87084664679428,5.0620721201333803,54.36044955944557,-3.9914206639848473,16.442783441576541,6.1160745280586264,-2.0294742791749321,0.71543027213344212,5.8544449125368025,-6.7032421536872082,1.0471465683979342,-4.1837932818493453,-3.3562690316358124,-6.0133642043045743,-3.6617498716047687,-5.1894593660351918,-0.2612710696408444,-8.2984240217546077,-4.170935660492824
81082,161.4990234375,49181,0.37579820410768155,0.48008595148152772,0.127955,2156.0539956731077,2394.2759347249016,4687.3496577870837,0.089911829492641357,-90.104111902172164,96.643981401257321,-10.06758886888923,21.750379721207068,-0.14495221877866163,7.5708991739607869,-10.593039383321431,-5.5557666028521462,-14.52883741235248,0.38631800074621153,-0.49413492481287907,1.4062252243459183,-12.115433371323798,-5.4713579887439385,-9.0262507254322895,-2.8586300375433824,-12.409598430021191,-2.9916684402926865,-8.035788739251311,-7.4176396623050698
81083,103.359375,30380,0.3800907004697342,0.45512307307725791,0.118226,1847.1553181016909,2221.5443269292637,4008.6534519328525,0.078609499055964371,-120.84437168270564,111.35272578033511,-7.3486526886170314,24.233970706260919,1.7213596585951332,8.8628750992764243,-3.21359375732249,2.5994024733806578,-8.5503975599113353,-0.037704698961326777,-5.2078381310272892,-1.3991129150095987,-8.4395307634573964,-2.9675635289333298,-7.9366521224575939,0.63116200353153906,-6.4606213133003827,0.76804421445272908,-7.3809067147842713,-2.3136809951576232
81089,117.45383522727273,36689,0.33512661487188689,0.47189598572681057,0.116837,2222.5347291685916,2414.3934040988083,4885.4204585308626,0.09900318063080496,-107.02016896189592,94.165820104940352,-6.6068550015624092,23.750322435519699,-0.39427236666714593,9.9154874739100389,-4.2338544992055667,0.028228312320382868,-7.2621506846180184,6.0141408399631811,-3.8130481819209039,2.9732991264351942,-7.7193905905560056,-3.0134424315352439,-5.7807279831289549,-1.1782776261106791,-9.0886346704701388,-4.1462930427174642,-7.3160522779849089,-0.1997412598651262
81868,143.5546875,43561,0.51659856752722155,0.53320629459423874,0.291922,1695.7803031550179,1952.6451236500384,3344.3464438612618,0.063577468919311139,-74.268316471992222,116.48392595650057,-6.6403556678510585,43.837394302046683,7.231222427560783,6.4389731440564999,8.5361621869729927,7.8815187065441732,-0.20392650188429601,7.1782321066726924,-4.3134363054562659,8.176233744767659,-2.2399899711366831,3.4463193533743355,0.03992218074581988,0.46278290982476356,-2.1075407084485827,2.8343934349283653,-1.0800011705556969,4.1077687373103631
81939,123.046875,37887,0.36564657836634012,0.46850048070429978,0.1496,1599.6489605128922,2181.8804310231812,3593.7848529180383,0.050658706913245546,-144.81571429820445,105.80318097466673,8.5061436552753449,37.265480596078881,5.7510022191240262,13.165683239590981,-0.31928118499672853,2.0972705843647956,-9.8181232288729188,-12.352717460754796,-22.592261825317333,-3.2325308985576959,-13.618342877408194,-4.5731221776200073,-16.914315838767354,-6.8660045212103551,-15.4222311532164,-9.1453183230699704,-14.787397093036576,-9.3104886948720154
81943,143.5546875,41626,0.28599873227727918,0.40557596059830059,0.0348537,1411.0863561645228,2141.258443927924,2816.904913372628,0.041088999564291247,-348.74040628793858,117.41824689211941,31.618093919794784,28.56326099971233,11.998344298103149,13.284494375852249,5.8820347309966081,2.6265116550558365,-0.19610995065752643,-3.6082598932020504,-10.144328365624137,-3.907348295992378,-10.608130038955048,-0.61069684319989348,-13.537983845268784,-3.2207954928822402,-10.212976928929056,-5.8159074342031589,-9.4202994805323783,-5.4599970116858074
82049,135.99917763157896,42840,0.32202813524304869,0.64544681572715024,0.107441,1316.4163578082571,1548.798678324609,2130.9954474954043,0.085093211832430335,-152.91949634026898,158.70341784296272,-24.401786095798048,7.1523388216938688,0.19582583284245794,7.9974619549316825,-4.7858816823913015,-1.6903279393671722,-6.3424361899084127,-1.1990652074159092,-11.874734666499361,2.2122461047800646,3.068482810496425,-1.6086728202827723,-3.2903269396972528,-0.93506672788959988,-5.9959569436902846,2.6806900860104768,-3.0983340135364363,1.7794201313524982
82061,92.28515625,26113,0.52996075055298597,0.67065060399899468,0.185762,3956.1270676598633,2877.2873252381214,7386.3553357198143,0.28269141229682665,-17.771532479535768,27.325857490353442,13.494091271645765,32.558593934418369,-4.5670682188738665,6.25815754501774,-13.233869562951329,4.3070465426624773,-6.1001745352624868,6.3733985524392214,-8.1241974455404904,-7.330985545247076,-16.671426639334484,-6.1321182302809509,-6.2832931562835874,-3.4096977730153464,-7.3935826784682135,4.8111854867969539,1.1095406781509487,2.5789924825569437
82169,99.38401442307692,27535,0.50325363560781999,0.60335642209364382,0.0989747,2078.492233762423,2280.286806078464,4108.1001588803692,0.096086720564047989,-110.32092591179536,102.62059741194797,-24.207295224358273,23.963878711339909,15.992485759457191,13.701648810846025,1.7650024159296025,-1.4561206439060994,2.7591731995022184,6.8223865264404093,-6.931046287315386,1.7924405393345699,-6.8384847478787396,11.74891144827558,-6.4622251577264427,3.4671869372689246,-3.8171300371346653,6.1571007281148935,0.56641797728639809,1.387838168061394
82216,117.45383522727273,37475,0.43503433799730934,0.56358731231991077,0.244149,2559.1941853496155,2631.3601201778233,5699.7988674293729,0.10555302764609133,-31.167234133370634,76.927818889844417,1.3989159506402964,31.618484129890227,-0.43602213518306687,17.943326158719223,-12.487444492033665,3.1116818133613084,-2.9763202535630362,4.2197195975357173,-4.4736097565911352,6.6486377927109048,-5.1268025001281119,-0.14958395465933194,-6.4555996726827747,5.3218144968997407,-4.998241928880061,4.4346204102103464,-1.0002453952459902,5.4892511322296169
82218,99.38401442307692,29127,0.4444606191033984,0.45255011230574066,0.321476,2274.1036089513595,2513.4578453447743,5074.4193156806305,0.083248551785023217,14.248491129257379,95.7190840937904,-3.2644198216918201,21.556907732262555,-1.7464290742391564,12.05757303484584,-4.2719104131581203,5.1201277858434517,-1.2102513649679605,9.3375266906408338,0.056921239877411267,4.777198749050573,1.3907814454785448,7.3111501391369016,-0.7080761814970169,3.0481309003523713,-1.3729470182460728,4.3764545515341542,-1.3252348155876412,4.7516066954083716
82249,112.34714673913044,35271,0.41516820737942722,0.64902515054705523,0.133317,3038.3630295150911,2756.6523735280794,6298.3035816865813,0.18304537841041021,-78.539615266873156,61.09104125024804,-3.1661841740627987,17.631231030273099,9.3915162600496327,1.1914961138011293,4.1433061725286766,12.887392961222437,-3.5934476113180782,2.6718356855754011,3.1198962771249512,8.220812064949806,-3.6610140288740691,1.6743373622364699,3.2530659932538697,5.6683214839691427,-5.0081908302403439,0.14035678043482108,-2.6386574237514635,3.2301924869244338
82336,99.38401442307692,31407,0.49816555455580386,0.45633936671399766,0.291702,1343.4097445573634,1663.1716502147442,2785.266491207914,0.037660014149574303,-197.92394360484096,116.62505314942592,24.797757355501947,39.287482781073642,17.779540609955411,26.412771315868561,7.7239557586840775,-0.91653367068765035,-1.0447182905319865,8.0389190584981893,8.6746408551663556,5.1839422800815047,0.94705771080929368,5.98454073973181,1.1620606717536419,-1.9440355368864763,-1.3096100338797014,0.46066304389497625,-0.19721696377019141,2.6663613337189789
82411,117.45383522727273,37105,0.30026314685926286,0.49943834448161084,0.209484,2431.8651366468898,2329.1137212292551,4795.3543364817142,0.11372758139028638,-103.45237836167172,81.039931623993894,3.3768983190399173,22.252626300187945,-4.5750532497632763,-4.2467506035741707,-21.25599405638815,-9.4912934851755857,-19.89303260634151,-6.8095006497756323,-2.3353582548604535,-3.154849480593946,-5.2380860246697685,5.6889643247255819,0.58602647684337095,0.6563314201243291,-7.8139005302436448,-1.2385786023602141,-6.6350282811180117,-1.9145804921347702
82515,95.703125,29958,0.44252207824163364,0.50992715922665921,0.21146,1607.935290378108,1982.9093905384709,3416.6960063733554,0.057905167618034055,-112.97267953223702,122.49506333307828,4.0044573129013123,42.668705606649475,2.8444393157692964,7.9052354077493856,0.41286588758113429,5.8189209552773695,-3.7994638653798605,2.2007414541192043,-3.6239687655594173,4.799861295339916,0.34376616375052871,2.9215335580029964,-4.6173117336064085,3.2539758973063893,-0.11269116023655454,0.62934361299112263,-0.37217705596224798,1.8099102850978415
82522,92.28515625,28813,0.36089821924332227,0.53446875727905241,0.207189,1951.2457132585448,2336.9934900006592,4454.3457220359705,0.067421769098567008,-68.628391523819417,102.17059881076219,8.0414036661860973,42.997645533998991,-2.0153461638424153,6.6165724141226141,-2.0919765747099563,8.3193381332070047,-6.5889457035226568,14.148022481839329,-4.6178468355233884,11.147616981246752,-1.816319915136315,-2.7498962507485505,-6.4302918429750555,-2.6078260308345409,3.2804806208111597,2.2078881740459675,-3.6910090904505477,3.4673342303149637
82523,89.102909482758619,27789,0.41193544987137848,0.50700995583457353,0.211961,1109.1227769785842,1720.867503817673,2424.2366965106989,0.036361635239155692,-137.54727960968279,136.89829746109999,2.1184249206376746,57.839651748040232,14.449299495137275,8.731488079957435,5.5573558660217319,7.3456200237363971,-7.140245972488203,10.58959875036043,-6.9387814285432254,5.9497265008351192,-1.6336392079545894,-0.49203846484343022,-6.4134459090117701,-5.5134839494012917,-2.0104563341146471,-3.7082007290117751,-8.7157726244802571,-3.1812237341696337
82525,135.99917763157896,42583,0.29136517235350268,0.50487784879183972,0.259758,1367.9423274186181,1892.705121285627,2913.4123597562452,0.050429505954686288,-76.236018291935324,132.57690263351495,-1.1931580667131088,41.319430553014833,5.0980926627351266,-2.2251374166819562,0.61991123002554227,-2.9915802678445158,-17.252558335448075,7.4187204834704223,-5.5321973656750272,12.250582155115787,3.1945223481808269,5.2601912098907331,-4.1433096566537078,1.3250816039914808,1.7072628839029473,1.9482433002574371,-6.8389881148558453,-2.1960050638810849
82529,129.19921875,39885,0.403833163603807,0.50936716133942161,0.170252,1774.0771333440644,2134.5318176741312,3856.8118449239932,0.073915796257745928,-80.838596857863052,116.45445704752197,-5.3616548230633105,43.749999872571642,-1.5856185122326687,-1.3613833478731698,-6.2110868339068306,6.4051673578128518,-12.726652344285281,3.4969169304606096,-1.4926712384656273,5.3115471828450449,-3.4496029274787383,-1.8389213368641208,-5.4312054756494073,-2.2466041000921169,-9.9286708713422875,-2.7013605498452051,-2.0618856282624924,0.75485251641688944
82629,67.99958881578948,20967,0.42130395473225568,0.47811131131126622,0.130466,1816.5164264831574,1720.6146982612904,3524.8370191261124,0.082510461010061917,-165.83377419494886,109.58225071873166,-62.757261259945302,7.0367838615416796,-11.592703084745747,2.9796805529621744,9.5743678434850015,5.3125383657731096,-2.6128040819864276,0.55561352588515323,-0.044948190466826472,4.9994866523898409,-5.2693717084187561,0.90769181192602577,2.0939389267296242,0.13642392513639606,1.8567230385353515,6.039274511853626,1.0722687182624522,0.64083785072347521
82695,95.703125,25526,0.32632236611597132,0.59433969727055158,0.431104,1677.7843677393578,2002.2559309053652,3420.2766069786016,0.07026484435515104,4.7102898073121935,126.30570556052442,-13.936894694581529,12.196212965399257,-14.08599591857536,3.3059102943470036,-8.4491479807160133,7.4897551786673242,-5.4840263489416987,1.3699938329170502,-1.22568455118513,4.2629131090218895,-4.3318260127264638,4.4950682024739672,-11.831816644394127,-1.9718827852498373,-11.911550560230676,1.0214370235691685,-5.9462497727425605,0.44068492855886116
82702,129.19921875,40458,0.4516890155826081,0.56382004444275402,0.278833,1893.1726767738378,2203.369978945952,4134.849997127757,0.074745579769736836,-39.930805753005046,117.02315684092947,10.852903104874024,42.305473254602951,-12.447305118354143,11.168549390255585,-3.55957914363107,-0.61225073453567647,1.9226848535569943,1.208733358644454,0.49841912979338793,4.4905501328502861,-2.8017426655324416,7.1589304206041202,-5.6750612867988526,3.9570971188255837,-2.1455534579516873,2.5280550129431267,1.7588746158033031,1.7744628494140908
82756,143.5546875,44478,0.24127005863263409,0.36033938832620083,0.214677,1429.1822538561858,1655.7256248780304,2918.7990170883322,0.071475002418730657,-145.57479105951114,135.05394879816376,-27.340618465091186,25.229708902317178,-3.1795593648407197,2.1944872093132504,-7.0881772018019236,-11.14745129452619,-6.8108627634501318,-11.124842279773469,-6.0160064976897107,-7.3086619021150208,-19.745936318604915,-14.946921580289766,-20.694244699493005,-9.3055953812908374,-4.9739785338519864,-8.1700335887053672,-2.9390831670000122,-1.3554066121417228
82860,123.046875,38315,0.37737021761109985,0.37406473257192735,0.0927743,1660.4641286473704,2039.2843287838975,3389.5613524823298,0.087965134222501934,-169.72366855327678,131.31413700990743,15.305251806757218,31.067926698447572,13.319693278791249,16.334967873021764,-8.0591934784349775,0.28428234863619312,-9.0746149214527065,0.76590708841610033,0.11426329226415588,11.289969047223442,0.24129475976537659,-0.31803704444934622,-6.4033619845577192,2.0389484565586411,-4.3718280227816537,-0.15605510656317034,-6.3419616454338232,-0.69739627295161166
82897,112.34714673913044,32356,0.34565811262710044,0.46410248087409739,0.109709,1664.3851427162281,2198.278244947001,3630.1030492634964,0.055857560952012386,-195.48585713124035,117.1269460310987,16.698512775053551,21.549616686788379,6.7795976293278821,5.4236836298502329,-11.543818949233595,1.4030476567333268,-17.015969869557232,0.62303653803955683,-6.1386167087870778,-4.4350476806462016,-8.5631280641041698,-13.473096173599467,-9.9562632720918405,-8.3256853024691377,-12.117795966347863,-6.2895909096920448,-4.9322144363154061,-3.8717992659966378
83200,112.34714673913044,29894,0.4820030108020939,0.59298219527552265,0.00869587,2583.157078167596,2738.5712320234848,5744.2735984967585,0.12500226755998453,-437.7349544861973,95.070014834472744,18.861104731783101,8.3977620711529095,12.164900405847234,3.5937100195143925,8.043969738536024,6.4438449914335241,-15.967576280866307,-1.0152788206059749,-6.2633388826654155,-0.60021451868860021,-6.4665472402979089,2.7719806137562517,-17.979982063091136,-3.3667649857259931,-6.6918809139144635,-1.3183018218954541,-10.415770800576654,1.5016782576001717
83437,89.102909482758619,18306,0.25468189947706898,0.32006716863452994,0.0772604,826.2357071031679,1309.1579078531795,1405.3748352239745,0.030782882643188854,-328.67110120499444,132.54915114801145,48.807066559872396,24.510019287050824,5.9006974284316351,-5.0915198589470894,-8.6196416953195474,6.0695955694903221,0.64557438854773297,-4.5100287853322332,-6.3102450711541787,-2.1534552065727084,-7.0433094011942128,-9.32349861465506,-9.4966156020699923,-12.422316279117384,-8.4393401820219047,-6.71868216339813,-6.3951634413763143,-3.8773142910627461
83438,117.45383522727273,36167,0.25211717801373307,0.34525344018949677,0.123466,834.59532416398304,1300.4455844929732,1452.0067376004552,0.03008962286986832,-299.30811324899952,137.83859443886936,36.97054505879678,18.996729053807712,0.77455625818024332,5.3576799715117156,-8.2535536252368455,-3.0443264003361046,-9.8589954908181259,-11.401904640441549,-14.140838444318122,-9.1883761948318519,-17.03808614961736,-15.690399201328216,-9.9558826861436991,-13.501843781102655,-11.607551510568467,-10.922392038132367,-10.819022622773888,-9.4392697894139896
83439,161.4990234375,49354,0.23905559711838142,0.35182494335155379,0.127947,1061.9059186511884,1586.5394987854816,1932.1133167751063,0.035846344088622292,-286.45882538669281,118.60059482200195,30.939127008328345,22.358783861695674,4.84138126773541,-3.9136364667845633,-16.132914125136033,-0.83461798009421417,-10.248459598434984,-9.2304558669784935,-11.692347334250661,-7.5754131857960045,-13.983415456283552,-16.497408751846876,-13.304983843903942,-16.142120193489138,-12.87259999222556,-9.1929427731057096,-7.1659134336424657,-2.1787058866629017
83509,80.74951171875,24001,0.26081125617355388,0.431873510504797,0.213687,1617.4604513164998,1953.4006365503024,3101.239935581671,0.074500145236250967,-102.2320551770115,125.30665035104593,-1.2531446430126523,8.9809509856646574,-16.46649080805561,8.4111897200894639,-6.8048909220242164,-10.420638376717113,-11.136225304251708,-1.8572922024895395,-16.221577760691375,-5.4414963631002893,-10.124247516196515,-3.9763665500857677,-15.900410165454597,-3.304745275800764,-11.455600766287034,-4.259670095300927,-10.921599213656194,-1.1112212559433621
83511,123.046875,35290,0.25521977386462225,0.41691200123093219,0.205886,1085.8236760435559,1451.7781752397075,1849.5388160918151,0.054481529968072755,-158.27558982879856,170.06548548484363,-1.9354994606969134,0.9642629484500469,-10.799347592300151,1.1843236385923719,12.246360998138266,-27.432578008081087,-3.5234359599434746,0.57573964770208241,-27.784670501189098,-6.3979520507043963,-20.492302396014544,-2.0204607812644251,-7.3215604435592061,-0.1280380633828638,-9.3679443770375048,-6.6201467698212975,-5.7453321821714773,-4.1452699727268536
83512,78.302556818181813,23957,0.29435594401222204,0.44657061446176272,0.245252,941.3329540616138,1279.1244645496104,1953.2500015128776,0.047235064872192097,-187.20489765007983,183.54231305749587,28.509866746763805,19.355877265185772,-9.6472236622502621,3.6649830470656619,5.8588138088407815,-24.563034191354692,-11.355606720414928,-3.2899987043269152,-31.513242442336111,-11.968516827669195,-15.92537190639796,-2.1138251512610551,-15.573887953135252,-2.7895784236483832,-5.6469448200084198,-11.950135060002136,-11.19919752368185,-1.6016571884776423
83555,161.4990234375,49954,0.38366073825409985,0.52743499001583583,0.163878,1883.6320572386719,2206.5567554996755,4038.3755804953562,0.077996882860874611,-139.30008940974997,116.02884132342797,5.5169176032061635,20.983591053355951,-5.3939125112140562,18.549325426631231,13.855877400040781,8.0305257906880332,-0.38018606863586835,1.3692845574324648,-1.3471290235592628,3.1394366385532773,1.0908432934179857,-0.72699748482723936,-3.7463256734869637,4.1154881556554965,-4.9023883895930496,4.5175744946513872,-4.174373960277646,0.092408989288558924
83625,172.265625,53848,0.46567802478253661,0.61932921440957767,0.229344,1621.2817330093885,2000.5031641513226,3377.0379128470877,0.068875244896478324,-71.928892825174103,133.83892844348222,-2.4136833008418082,17.843362763292628,9.4371936619883812,19.334661257848502,-1.1266379578678132,6.2279431542224755,5.7796677697391443,5.3759332737955479,-3.6334562543714033,6.8404168149125049,-4.3276642453657512,0.08318636178476646,-3.0036773137202943,0.85255620623515138,-0.47215972104856346,0.50969588513004438,-5.8023899747798948,1.8619844578248699
83629,198.76802884615384,34223,0.35022176817384548,0.53459770210927271,0.213411,2043.1553519935769,2189.7798160218986,4106.9918322489357,0.10496497375677244,-51.194453585324567,115.29753439661116,-19.822269831838643,8.0964250983926291,4.5178515253402614,12.341553824313841,-7.9013838653573103,6.0061459600852469,-1.7471816286335222,-4.2195319133373745,-10.343633534261498,7.0653894077530319,-0.046976075110208321,7.8344420645279644,-4.0274671119863603,-2.7242480174771213,-5.4487521966113759,-1.5244535457941371,-3.5848464210461874,3.7495062824751906
83706,99.38401442307692,30613,0.36027912009982721,0.53191043686982953,0.3127,1889.6775714101486,2283.2721459483691,4004.7174506881288,0.066196878628095979,-34.216774176586149,113.58238343816375,-3.4040825582423966,15.645902502653232,1.2531317985620105,5.0460588149409427,2.2479448584674619,3.9167173224262468,-3.797791035443622,0.43828895632452064,-6.0049453222453888,0.6617908523187509,-3.9779878355149374,2.0737692847864304,-3.2164638343837924,-0.46551819815383577,-3.1005095549719131,2.3944093252292529,-4.0512901397207761,0.0040208527648683554
83714,92.28515625,27367,0.38748250261790373,0.43059868847164345,0.202001,1960.1223207650332,2131.5290124702897,4114.3084546729879,0.076188503773219812,-99.363091580192801,104.25342575708889,-20.048902329015721,23.991279490353609,2.9251666217451167,20.928386763934036,6.4773265540794966,13.385283943047781,13.037912300249276,7.5626943707998375,-1.6955345733548532,3.6908801147525425,0.2083212557657135,7.5341147030412827,2.4561830509843947,9.2176431631050004,-4.9232365301914891,0.21894360057281056,0.5706428766297732,-0.061159403312987831
83783,103.359375,32922,0.48929351953140648,0.52272110364531033,0.290435,2216.0231502349275,2466.3374854584913,4825.5208207357782,0.082278036111648606,-15.509752626152983,93.133470070881856,-6.6553796194306223,30.581747715443242,13.852514810068719,12.529238391948235,0.30745728540353962,6.2339874621626254,-0.76930007446245097,10.385672970291649,1.6982101847742903,7.6952377394584648,3.8013209929385647,4.9154143174805016,-2.5895722832915431,7.0833416542386063,-1.8918678652665033,0.11256539882128117,-2.7313433957516375,6.548829051527064
83826,172.265625,53729,0.49591267155929397,0.65673432320398306,0.367087,3097.4003960096993,2676.7785837356696,6344.2366372690112,0.16564298930921054,82.637742744081649,61.238321150412688,-23.202364000433569,13.956460591589844,-6.1789657668211708,8.7833785668999997,2.6485326139224585,15.006073439453026,3.0301400981309627,10.076407676767047,-6.6283411088860067,-1.6609415454233949,-8.3093082206889655,6.2851537407124871,-6.3850968537277835,-0.56039342718424612,-9.8173467283433951,-5.4198719433797304,-14.483746359559225,-4.9007959211494034
83871,103.359375,30958,0.44770713324257139,0.62664304646408986,0.223146,2254.3575389348566,2414.9581987856941,4783.9960718302536,0.10559724506578948,-5.7090922926912935,96.674437960571808,-13.539574397102086,24.483767827315472,2.689899172137177,2.0038482879793,-4.5394031073295693,7.5204510589017435,-7.0371784820998995,5.342561502977099,0.93117071086486525,3.8703525845100075,0.090482909478801832,2.1783590638521928,-7.7866260374529261,2.2156438480022862,-5.4670489558876714,-0.6312540820484025,-3.9166393854521426,-2.6930510651943194
83898,123.046875,39067,0.32330192618248482,0.47801906376512487,0.174022,1725.3537260801352,1386.0739939502682,3139.6277488986252,0.11387089405015492,-94.337155464018352,149.70869383839735,-79.125619746174905,46.3963431364771,-14.383174676376361,-12.048295844485926,1.9681863162671047,-0.37078608744974489,-9.1596855432111042,-0.08527801305152638,2.9593249808702229,1.7142384532595849,-0.82701873142716054,1.4572001929501557,2.7296447711931124,3.4583656015248252,-1.9476047314362448,2.699990397199147,4.734685974935843,-2.0051060017376727
83911,151.99908088235293,49278,0.28496419432396758,0.4846070791428157,0.142557,1407.3521040509179,1555.8806220044571,2862.0826933775156,0.064066506022639316,-143.33785332260715,146.55489693651663,-27.821349176115085,50.61102918040713,-3.2509883670281234,-3.658864279794948,6.3964758457525033,-2.0249307872574764,-18.974691939857067,1.1535184962082081,-10.010900637349039,-4.8422555232380988,-2.8364317894392008,-1.4301207647635306,-3.4263035132295854,-5.2025058029484059,-0.93192998142634664,-1.884435592396233,0.24626016875197243,0.66551930274574489
83912,123.046875,39100,0.30416691033902526,0.45764469018617193,0.2285,1664.0130643610973,1684.1289401646327,3460.3040760146573,0.086691841621517024,-78.155574036868146,131.87960055509544,-35.40474998754754,68.63801465067246,-13.366051742502821,0.47438381453451578,-2.8961548964003567,-1.0755093243916254,-15.870197229557508,6.648017201825696,-12.873891732799892,-3.829295946248727,-4.6762562123888607,-0.79708002003280365,-8.4758723273871883,2.0272336353049667,-3.9740493932417356,-1.8338799022109087,-0.75153601751610222,-1.9642792008891856
83955,112.34714673913044,32886,0.42347687912248416,0.62185376718606367,0.646212,3168.8641597139758,2571.6827858708389,6085.9548657302148,0.23143624226006193,140.51770272992019,58.431267655636745,-24.040118952412055,20.191995298481995,-8.3143848740333617,1.5969675461664254,7.9340584398619409,1.7886547561373203,-7.7006460774767733,12.417873425909146,-3.5061997534234606,-0.23338640867550342,4.4531465241742882,1.1093370787246124,-4.8778026706811888,6.4631434148377425,-3.0075810193945598,-1.3561264130338528,4.1499462434136252,7.3899667689401518
83956,112.34714673913044,11473,0.64340831408673138,0.67972880603156871,0.858456,2510.1326370724319,2277.5706743863111,4871.3122105081757,0.11181035942337461,143.27552783227549,76.748209836257558,-37.266607480410002,33.413677536881849,6.7799033449918911,16.581835431475124,-3.0689635327259386,13.029591371175002,2.2163102166842226,9.7537492228646681,-2.6975813842863374,8.7803068309922825,-4.8636189704472121,4.8020535758370615,-2.412473549602927,2.5701272758725602,-1.0815748297435208,2.2201677133865481,-2.1789826916550297,2.8316348238351359
83957,103.359375,12171,0.66506404337885017,0.72374425823160737,0.613805,3701.1932542170721,3049.8027179503956,7587.4874528347527,0.22655191805340558,147.03767102589222,48.120276343638565,4.4243631855015568,17.83674965921546,-2.2340323015662533,9.4133061823812092,3.0211155678400772,5.960624522817854,-2.525692843385265,4.1974902087586985,-4.5905068985309638,2.7325249072702733,-3.122100920344272,3.6167028858096684,-1.7740637648609741,2.8852907088292259,-3.4350734910402125,2.4602962071113597,-1.4623011895284665,3.4812509196481076
83968,83.354334677419359,26955,0.50009500475661162,0.62212904682042391,0.239453,1976.7243849898705,2551.3275091810769,4799.7376433097907,0.057905923471362232,-66.707410129821952,101.80033104721124,19.511414783969439,27.505654838665762,3.0707524219986206,18.853388340674027,4.7566202739314134,7.9349357104671707,-0.43404902387944483,10.846533276604889,1.1872037071905763,4.4480431402439029,-5.378664638230215,4.0652161321613187,-4.2242039043971706,5.0309797173976758,-0.34352238708936794,3.8453854159743228,-4.2553681349020227,1.2167550003112151
84009,117.45383522727273,36194,0.28731340119597848,0.39761612173282362,0.0292943,1169.7459939312848,1871.7564488003713,2226.6115359846654,0.03674240820917183,-370.3711149970689,118.35228795518023,27.706065072157106,57.2826532856065,12.166576318609469,0.632996300419158,0.37422990828844116,-0.9879612629377339,-12.427371755188659,-5.4873809367858293,-8.3128597726989799,-6.4894781432370028,-8.1347520821976271,-5.1301343302848705,-16.059111585851213,-5.181589335096926,-5.670224750462963,-6.4756828286367734,-9.5201614166613826,-4.8008624483101432
